"from","to","km","miles","minutes","hours","m","seconds","lon","lat","minutes_discrete","city"
"Japan, 〒150-0001 Tōkyō-to, Shibuya-ku, Jingūmae, 4 Chome−14−６ 表参道ハイツ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.242,2.0145788,38.9166666666667,0.648611111111111,3242,2335,139.7101007,35.6676342,"(35,40]","Tokyo"
"Japan, 〒107-0062 Tōkyō-to, Minato-ku, Minamiaoyama, 3 Chome−8−４０ ＵＲ都市機構南青山３丁目アパート青山センタービル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.161,1.9642454,38,0.633333333333333,3161,2280,139.7151007,35.6676342,"(35,40]","Tokyo"
"2 Chome-32-2 Minamiaoyama, Minato, Tokyo 107-0062, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.153,1.9592742,38.0333333333333,0.633888888888889,3153,2282,139.7201007,35.6676342,"(35,40]","Tokyo"
"1 Chome-18 Minamiaoyama, Minato, Tokyo 107-0062, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.478,2.1612292,41.6833333333333,0.694722222222222,3478,2501,139.7251007,35.6676342,"(40,45]","Tokyo"
"9-7-1 赤坂 港区 Minato-ku, 東京都 107-0052, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.948,2.4532872,47.3666666666667,0.789444444444444,3948,2842,139.7301007,35.6676342,"(45,50]","Tokyo"
"Japan, 〒107-0052 Tōkyō-to, Minato-ku, Akasaka, 6 Chome−19−２３ プレステージ赤坂氷川町","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.345,2.699983,52.1333333333333,0.868888888888889,4345,3128,139.7351007,35.6676342,"(50,55]","Tokyo"
"Japan, 〒107-6090 Tōkyō-to, Minato-ku, Akasaka, 1 Chome−12−３２ アーク森ビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.653,2.8913742,55.9,0.931666666666667,4653,3354,139.7401007,35.6676342,"(55,60]","Tokyo"
"Japan, 〒105-0001 Tōkyō-to, Minato-ku, Toranomon, 2 Chome−10−１ 虎ノ門ツインビル西棟","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.802,2.9839628,57.7166666666667,0.961944444444444,4802,3463,139.7451007,35.6676342,"(55,60]","Tokyo"
"Japan, 〒105-0001 Tokyo, Minato, Toranomon, 1 Chome−19−１４ 邦楽ビル 2F","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7501007,35.6676342,NA,"Tokyo"
"Japan, 〒105-0004 Tōkyō-to, Minato-ku, Shinbashi, 2 Chome−2−６ 高津戸ビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7551007,35.6676342,NA,"Tokyo"
"Japan, 〒105-0004 Tōkyō-to, Minato-ku, Shinbashi, 1 Chome−5, グランベル銀座ビルⅡ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7601007,35.6676342,NA,"Tokyo"
"5 Chome-26-9 Kamikitazawa, Setagaya-ku, Tōkyō-to 156-0057, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6201007,35.6726342,NA,"Tokyo"
"Japan, 〒168-0073 Tōkyō-to, Suginami-ku, Shimotakaido, 4 Chome−31−７ ライオンズステージ下高井戸","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6251007,35.6726342,NA,"Tokyo"
"4 Chome-18-3 Shimotakaido, Suginami-ku, Tōkyō-to 168-0073, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6301007,35.6726342,NA,"Tokyo"
"3 Chome-24-1 Shimotakaido, Suginami, Tokyo 168-0073, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6351007,35.6726342,NA,"Tokyo"
"2 Chome-16-43 Eifuku, Suginami-ku, Tōkyō-to 168-0064, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6401007,35.6726342,NA,"Tokyo"
"1 Chome-29-4 Eifuku, Suginami-ku, Tōkyō-to 168-0064, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6451007,35.6726342,NA,"Tokyo"
"Japan, 〒168-0063 Tōkyō-to, Suginami-ku, Izumi, 2 Chome−13, 小百合荘","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6501007,35.6726342,NA,"Tokyo"
"2 Chome-27-8 Izumi, Suginami-ku, Tōkyō-to 168-0063, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6551007,35.6726342,NA,"Tokyo"
"1 Chome-1-1 Izumi, Suginami-ku, Tōkyō-to 168-0063, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6601007,35.6726342,NA,"Tokyo"
"Japan, 〒151-0073 Tōkyō-to, Shibuya-ku, Sasazuka, 1 Chome−45−１ コーシャハイム笹塚","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.642,2.8845388,56.8166666666667,0.946944444444444,4642,3409,139.6651007,35.6726342,"(55,60]","Tokyo"
"1 Chome-12-6 Sasazuka, Shibuya-ku, Tōkyō-to 151-0073, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.373,2.7173822,53.5,0.891666666666667,4373,3210,139.6701007,35.6726342,"(50,55]","Tokyo"
"Japan, 〒151-0066 Tōkyō-to, Shibuya-ku, Nishihara, 2 Chome−49−５ 独立行政法人国際協力機構東京国際センター","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.94,2.448316,47.9333333333333,0.798888888888889,3940,2876,139.6751007,35.6726342,"(45,50]","Tokyo"
"2 Chome-12-6 Nishihara, Shibuya, Tokyo 151-0066, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.825,2.376855,46.3333333333333,0.772222222222222,3825,2780,139.6801007,35.6726342,"(45,50]","Tokyo"
"Japan, 〒151-0062 Tōkyō-to, Shibuya-ku, Motoyoyogichō, 40−１ ヒューリックレジデンス元代々木","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.529,2.1929206,42.3833333333333,0.706388888888889,3529,2543,139.6851007,35.6726342,"(40,45]","Tokyo"
"Japan, 〒151-0053 Tōkyō-to, Shibuya-ku, Yoyogi, 5 Chome−40, 共立ＢＹビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.243,2.0152002,38.9,0.648333333333333,3243,2334,139.6901007,35.6726342,"(35,40]","Tokyo"
"2-1 Yoyogikamizonochō, Shibuya-ku, Tōkyō-to 151-0052, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.273,1.4124422,27.1333333333333,0.452222222222222,2273,1628,139.6951007,35.6726342,"(25,30]","Tokyo"
"Japan, 〒151-0052 Tōkyō-to, Shibuya-ku, Yoyogikamizonochō, 1, 隔雲亭","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.688,1.6703232,32.25,0.5375,2688,1935,139.7001007,35.6726342,"(30,35]","Tokyo"
"Japan, 〒150-0001 Tōkyō-to, Shibuya-ku, Jingūmae, 1 Chome−23−３０ 生長の家本部会館","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.632,1.6355248,31.55,0.525833333333333,2632,1893,139.7051007,35.6726342,"(30,35]","Tokyo"
"Japan, 〒150-0001 Tokyo, Shibuya, Jingumae, 2 Chome−18−３ 元吉ビル201","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.576,1.6007264,30.8833333333333,0.514722222222222,2576,1853,139.7101007,35.6726342,"(30,35]","Tokyo"
"2 Chome-10 Kitaaoyama, Minato, Tokyo 107-0061, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.721,1.6908294,32.7166666666667,0.545277777777778,2721,1963,139.7151007,35.6726342,"(30,35]","Tokyo"
"Japan, 〒107-0061 Tōkyō-to, Minato-ku, Kitaaoyama, 2 Chome−1, 明治神宮外苑テニスコート","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.608,1.6206112,31.5,0.525,2608,1890,139.7201007,35.6726342,"(30,35]","Tokyo"
"1 Chome-1-1 Minamiaoyama, Minato, Tokyo 107-0062, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.935,1.823809,35.2,0.586666666666667,2935,2112,139.7251007,35.6726342,"(35,40]","Tokyo"
"7 Chome-5-51 Akasaka, Minato-ku, Tōkyō-to 107-0052, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.421,2.1258094,41.0333333333333,0.683888888888889,3421,2462,139.7301007,35.6726342,"(40,45]","Tokyo"
"Japan, 〒107-0052 Tōkyō-to, Minato-ku, Akasaka, 5 Chome−3, 赤坂ＡＣＴシアター","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.782,2.3501348,45.4166666666667,0.756944444444444,3782,2725,139.7351007,35.6726342,"(45,50]","Tokyo"
"Japan, 〒107-0052 Tōkyō-to, Minato-ku, Akasaka, 2 Chome−5−８ 赤坂２５８ビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.936,2.4458304,47.2833333333333,0.788055555555556,3936,2837,139.7401007,35.6726342,"(45,50]","Tokyo"
"Japan, 〒100-0014 Tōkyō-to, Chiyoda-ku, Nagatachō, 1 Chome−6, 合同庁舎第８号館","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.514,2.8049996,54.2,0.903333333333333,4514,3252,139.7451007,35.6726342,"(50,55]","Tokyo"
"Sakurada Dori, Kasumigaseki, Chiyoda-ku, Tōkyō-to 100-0013, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.916,3.0548024,59.4,0.99,4916,3564,139.7501007,35.6726342,"(55,60]","Tokyo"
"1-5 Hibiyakōen, Chiyoda-ku, Tōkyō-to 100-0012, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7551007,35.6726342,NA,"Tokyo"
"Japan, 〒100-0006 Tōkyō-to, Chiyoda-ku, Yūrakuchō, 1 Chome−2−１１ オーキッドスクエア","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7601007,35.6726342,NA,"Tokyo"
"Unnamed Road, 1 Chome-1 Takaidohigashi, Suginami-ku, Tōkyō-to 168-0072, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6201007,35.6776342,NA,"Tokyo"
"Unnamed Road, 2 Chome-5 Hamadayama, Suginami-ku, Tōkyō-to 168-0065, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6251007,35.6776342,NA,"Tokyo"
"Japan, 〒168-0065 Tōkyō-to, Suginami-ku, Hamadayama, 1 Chome−11−２２ グランクラスタ浜田山","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6301007,35.6776342,NA,"Tokyo"
"3 Chome-30-14 Eifuku, Suginami-ku, Tōkyō-to 168-0064, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6351007,35.6776342,NA,"Tokyo"
"3 Chome-47-4 Eifuku, Suginami-ku, Tōkyō-to 168-0064, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6401007,35.6776342,NA,"Tokyo"
"3 Chome-15 Izumi, Suginami, Tokyo 168-0063, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6451007,35.6776342,NA,"Tokyo"
"Japan, 〒168-0063 Tōkyō-to, Suginami-ku, Izumi, 2 Chome−45−１１ パークサイド波良","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6501007,35.6776342,NA,"Tokyo"
"Japan, 〒168-0063 Tōkyō-to, Suginami-ku, Izumi, 4 Chome−5, コーポ太田","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6551007,35.6776342,NA,"Tokyo"
"1 Chome-33-23 Hōnan, Suginami-ku, Tōkyō-to 168-0062, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6601007,35.6776342,NA,"Tokyo"
"Japan, 〒164-0014 Tōkyō-to, Nakano-ku, Minamidai, 4 Chome−58−３ 新山通商（株）","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.898,2.4222172,47.5166666666667,0.791944444444444,3898,2851,139.6651007,35.6776342,"(45,50]","Tokyo"
"Japan, 〒151-0073 Tōkyō-to, Shibuya-ku, Sasazuka, 3 Chome−1−９ 区役所笹塚出張所","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.962,2.4619868,48.2,0.803333333333333,3962,2892,139.6701007,35.6776342,"(45,50]","Tokyo"
"Japan, 〒151-0072 Tōkyō-to, Shibuya-ku, Hatagaya, 2 Chome−17−１４ ガラシティ幡ケ谷","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.634,2.2581676,44.2,0.736666666666667,3634,2652,139.6751007,35.6776342,"(40,45]","Tokyo"
"Japan, 〒151-0066 Tōkyō-to, Shibuya-ku, Nishihara, 1 Chome−31, ハイツ髙橋２００２","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.176,1.9735664,38.4666666666667,0.641111111111111,3176,2308,139.6801007,35.6776342,"(35,40]","Tokyo"
"2 Chome-18-12 Hatsudai, Shibuya-ku, Tōkyō-to 151-0061, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.956,1.8368584,35.4666666666667,0.591111111111111,2956,2128,139.6851007,35.6776342,"(35,40]","Tokyo"
"Japan, 〒151-0053 Tōkyō-to, Shibuya-ku, Yoyogi, 4 Chome−52−１２ カスタリア参宮橋","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.83,1.758562,33.8833333333333,0.564722222222222,2830,2033,139.6901007,35.6776342,"(30,35]","Tokyo"
"3-45 Yoyogikamizonochō, Shibuya-ku, Tōkyō-to 151-0052, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.857,1.7753398,34.2666666666667,0.571111111111111,2857,2056,139.6951007,35.6776342,"(30,35]","Tokyo"
"1-1 Yoyogikamizonochō, Shibuya-ku, Tōkyō-to 151-0052, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.273,1.4124422,27.1333333333333,0.452222222222222,2273,1628,139.7001007,35.6776342,"(25,30]","Tokyo"
"Japan, 〒151-0051 Tōkyō-to, Shibuya-ku, Sendagaya, 3 Chome−12−１９ アピカ原宿","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",1.945,1.208623,23.3166666666667,0.388611111111111,1945,1399,139.7051007,35.6776342,"(20,25]","Tokyo"
"Japan, 〒151-0051 Tōkyō-to, Shibuya-ku, Sendagaya, 1 Chome−11−９ メゾンブーケ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.109,1.3105326,25.2833333333333,0.421388888888889,2109,1517,139.7101007,35.6776342,"(25,30]","Tokyo"
"10-2 Kasumigaokamachi, Shinjuku-ku, Tōkyō-to 160-0013, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",1.858,1.1545612,22.5,0.375,1858,1350,139.7151007,35.6776342,"(20,25]","Tokyo"
"Japan, 〒107-0061 Tōkyō-to, Minato-ku, Kitaaoyama, 1 Chome−7−１５ 日本文化藝術研究センター","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.099,1.3043186,25.1666666666667,0.419444444444444,2099,1510,139.7201007,35.6776342,"(25,30]","Tokyo"
"Japan, 〒107-0051 Tōkyō-to, Minato-ku, Motoakasaka, 2 Chome−1, （東宮御所）","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.557,1.5889198,30.6833333333333,0.511388888888889,2557,1841,139.7251007,35.6776342,"(30,35]","Tokyo"
"2 Chome-1-3 Motoakasaka, Minato-ku, Tōkyō-to 107-0051, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.009,1.8697926,36.1166666666667,0.601944444444444,3009,2167,139.7301007,35.6776342,"(35,40]","Tokyo"
"Japan, 〒107-0051 Tōkyō-to, Minato-ku, Motoakasaka, 1 Chome−2−７ ＡＫＡＳＡＫＡＫ―ＴＯＷＥＲ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.099,1.9257186,37.2333333333333,0.620555555555556,3099,2234,139.7351007,35.6776342,"(35,40]","Tokyo"
"Japan, 〒100-0014 Tōkyō-to, Chiyoda-ku, Nagatachō, 2 Chome−17−１０ サンハイム永田町","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.787,2.3532418,45.4666666666667,0.757777777777778,3787,2728,139.7401007,35.6776342,"(45,50]","Tokyo"
"1 Chome-7 Nagatacho, Chiyoda, Tokyo 100-0014, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.027,2.5023778,48.3666666666667,0.806111111111111,4027,2902,139.7451007,35.6776342,"(45,50]","Tokyo"
"Uchibori Dori, Chiyoda-ku, Tōkyō-to, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.751,2.9522714,57.25,0.954166666666667,4751,3435,139.7501007,35.6776342,"(55,60]","Tokyo"
"1-1 Kōkyogaien, Chiyoda-ku, Tōkyō-to 100-0002, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7551007,35.6776342,NA,"Tokyo"
"Hibiya Dori, Chiyoda-ku, Tōkyō-to, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7601007,35.6776342,NA,"Tokyo"
"Japan, 〒168-0072 Tōkyō-to, Suginami-ku, Takaidohigashi, 1 Chome−18−５ 区立こども発達センター","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6201007,35.6826342,NA,"Tokyo"
"3 Chome-1-20 Takaidohigashi, Suginami-ku, Tōkyō-to 168-0072, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6251007,35.6826342,NA,"Tokyo"
"3 Chome-19-17 Hamadayama, Suginami-ku, Tōkyō-to 168-0065, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6301007,35.6826342,NA,"Tokyo"
"Japan, 〒168-0065 Tōkyō-to, Suginami-ku, Hamadayama, 4 Chome−2, グリーンハウス","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6351007,35.6826342,NA,"Tokyo"
"2 Chome-3 Omiya, Suginami, Tokyo 168-0061, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6401007,35.6826342,NA,"Tokyo"
"Japan, 〒168-0061 Tōkyō-to, Suginami-ku, Ōmiya, 1 Chome−3−２０ 大宮グリンハイツ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6451007,35.6826342,NA,"Tokyo"
"Japan, 〒166-0013 Tōkyō-to, Suginami-ku, Horinouchi, 1 Chome−11−３ ミスタービルド","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6501007,35.6826342,NA,"Tokyo"
"Japan, 〒168-0063 Tōkyō-to, Suginami-ku, Izumi, 4 Chome−48−２６ スペース方南町","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6551007,35.6826342,NA,"Tokyo"
"5 Chome-30-22 Minamidai, Nakano-ku, Tōkyō-to 164-0014, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6601007,35.6826342,NA,"Tokyo"
"Japan, 〒164-0014 Tōkyō-to, Nakano-ku, Minamidai, 3 Chome−37−５ カレッジスクエア中野南台Ｓ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.491,2.7907074,55.2,0.92,4491,3312,139.6651007,35.6826342,"(55,60]","Tokyo"
"Japan, 〒164-0014 Tōkyō-to, Nakano-ku, Minamidai, 2 Chome−13−１２ アーバン・ミヤタ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.024,2.5005136,49.2,0.82,4024,2952,139.6701007,35.6826342,"(45,50]","Tokyo"
"Japan, 〒151-0071 Tōkyō-to, Shibuya-ku, Honmachi, 5 Chome−41−７ Ｊｃｉｔｙ幡ケ谷","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.436,2.1351304,42.0333333333333,0.700555555555556,3436,2522,139.6751007,35.6826342,"(40,45]","Tokyo"
"6 Chome-1-15 Honmachi, Shibuya-ku, Tōkyō-to 151-0071, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.922,1.8157308,35.35,0.589166666666667,2922,2121,139.6801007,35.6826342,"(35,40]","Tokyo"
"1 Chome-1-1 Honmachi, Shibuya, Tokyo 151-0071, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.588,1.6081832,31,0.516666666666667,2588,1860,139.6851007,35.6826342,"(30,35]","Tokyo"
"Japan, 〒151-0053 Tōkyō-to, Shibuya-ku, Yoyogi, 4 Chome−29−２ 代々木ウエスト","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.154,1.3384956,25.8333333333333,0.430555555555556,2154,1550,139.6901007,35.6826342,"(25,30]","Tokyo"
"Japan, 〒151-0053 Tōkyō-to, Shibuya-ku, Yoyogi, 3 Chome−5−５ ボヌール代々木","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",1.919,1.1924666,23.05,0.384166666666667,1919,1383,139.6951007,35.6826342,"(20,25]","Tokyo"
"Japan, 〒151-0053 Tōkyō-to, Shibuya-ku, Yoyogi, 1 Chome−39−１１ ＭＦＰＲ代々木タワー","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",1.58,0.981812,18.9666666666667,0.316111111111111,1580,1138,139.7001007,35.6826342,"(15,20]","Tokyo"
"Japan, 〒151-0051 Tōkyō-to, Shibuya-ku, Sendagaya, 5 Chome−16−１３ 千駄ケ谷五丁目ビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",1.339,0.8320546,16.0833333333333,0.268055555555556,1339,965,139.7051007,35.6826342,"(15,20]","Tokyo"
"5 Chome-1-11 Sendagaya, Shibuya-ku, Tōkyō-to 151-0051, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",1.718,1.0675652,20.6166666666667,0.343611111111111,1718,1237,139.7101007,35.6826342,"(20,25]","Tokyo"
"28-12 Daikyōchō, Shinjuku-ku, Tōkyō-to 160-0015, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",1.133,0.7040462,13.6166666666667,0.226944444444444,1133,817,139.7151007,35.6826342,"(10,15]","Tokyo"
